일자,주가(USD),PER(일별),매출(USD),영업이익(USD),영업이익률(%),순이익(USD),매출성장률YoY(%),순이익성장률YoY(%),EPS추정치,EPS실적,컨센서스,서프라이즈(%),자사주매입(USD),배당금지급(USD)
2025-03-03,96.86177062988281,40.41294707535765,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-04,94.26132202148438,39.327980413071884,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-05,95.26378631591797,39.74623145486507,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-06,93.93378448486328,39.19132425815562,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-07,91.03557586669922,37.982125306520146,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-10,87.16468048095703,36.36709917865806,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-11,86.78751373291016,36.209736581130855,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-12,84.56422424316406,35.28212933321432,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-13,83.86944580078125,34.992251869293035,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
2025-03-14,84.71309661865234,35.3442422947312,180554000000.0,7859000000.0,4.352714423385802,5254000000.0,4.763929488882983,56.09864474561208,0.65,0.66,상회,2.04,-1445000000.0,-1684000000.0
